CCP110	CCP110
C16orf62	C16orf62
KNOP1	KNOP1
IQCK	IQCK
GPRC5B	GPRC5B
ACSM3	ACSM3
THUMPD1	THUMPD1
ERI2	ERI2
AC004381.6	AC004381.6
DCUN1D3	DCUN1D3
LYRM1	LYRM1
TMEM159	TMEM159
ANKS4B	ANKS4B
CRYM-AS1	CRYM-AS1
METTL9	METTL9
IGSF6	IGSF6
OTOA	OTOA
NPIPB4	NPIPB4
UQCRC2	UQCRC2
C16orf52	C16orf52
SDR42E2	SDR42E2
EEF2K	EEF2K
POLR3E	POLR3E
CDR2	CDR2
NPIPB5	NPIPB5
HS3ST2	HS3ST2
USP31	USP31
SCNN1B	SCNN1B
COG7	COG7
CTD-2270L9.4	CTD-2270L9.4
GGA2	GGA2
EARS2	EARS2
UBFD1	UBFD1
NDUFAB1	NDUFAB1
PALB2	PALB2
DCTN5	DCTN5
PRKCB	PRKCB
RBBP6	RBBP6
TNRC6A	TNRC6A
ARHGAP17	ARHGAP17
LCMT1-AS1	LCMT1-AS1
LCMT1	LCMT1
ZKSCAN2	ZKSCAN2
CTD-2547G23.4	CTD-2547G23.4
KDM8	KDM8
NSMCE1	NSMCE1
CTD-3203P2.3	CTD-3203P2.3
IL4R	IL4R
IL21R	IL21R
GTF3C1	GTF3C1
KIAA0556	KIAA0556
XPO6	XPO6
SBK1	SBK1
CLN3	CLN3
APOBR	APOBR
NUPR1	NUPR1
RP11-666O2.2	RP11-666O2.2
SGF29	SGF29
SULT1A2	SULT1A2
SULT1A1	SULT1A1
EIF3C	EIF3C
ATXN2L	ATXN2L
TUFM	TUFM
SH2B1	SH2B1
RP11-22P6.2	RP11-22P6.2
ATP2A1-AS1	ATP2A1-AS1
RABEP2	RABEP2
CD19	CD19
NFATC2IP	NFATC2IP
SPNS1	SPNS1
LAT	LAT
RP11-426C22.5	RP11-426C22.5
RP11-231C14.7	RP11-231C14.7
RP11-345J4.5	RP11-345J4.5
SPN	SPN
QPRT	QPRT
C16orf54	C16orf54
KIF22	KIF22
MAZ	MAZ
AC009133.12	AC009133.12
PRRT2	PRRT2
PAGR1	PAGR1
MVP	MVP
CDIPT	CDIPT
SEZ6L2	SEZ6L2
ASPHD1	ASPHD1
KCTD13	KCTD13
TMEM219	TMEM219
TAOK2	TAOK2
HIRIP3	HIRIP3
INO80E	INO80E
DOC2A	DOC2A
ALDOA	ALDOA
PPP4C	PPP4C
TBX6	TBX6
YPEL3	YPEL3
GDPD3	GDPD3
MAPK3	MAPK3
CORO1A	CORO1A
RP11-455F5.5	RP11-455F5.5
BOLA2B	BOLA2B
SLX1A	SLX1A
SULT1A3	SULT1A3
RP11-347C12.1	RP11-347C12.1
CD2BP2	CD2BP2
RP11-347C12.10	RP11-347C12.10
TBC1D10B	TBC1D10B
ZNF48	ZNF48
SEPT1	SEPT1
ZNF771	ZNF771
DCTPP1	DCTPP1
SEPHS2	SEPHS2
ITGAL	ITGAL
ZNF768	ZNF768
ZNF747	ZNF747
AC002310.12	AC002310.12
ZNF764	ZNF764
ZNF688	ZNF688
AC002310.7	AC002310.7
ZNF785	ZNF785
ZNF689	ZNF689
PRR14	PRR14
FBRS	FBRS
RP11-146F11.1	RP11-146F11.1
SRCAP	SRCAP
RP11-2C24.9	RP11-2C24.9
PHKG2	PHKG2
CCDC189	CCDC189
RNF40	RNF40
ZNF629	ZNF629
BCL7C	BCL7C
MIR762HG	MIR762HG
FBXL19-AS1	FBXL19-AS1
ORAI3	ORAI3
SETD1A	SETD1A
HSD3B7	HSD3B7
STX4	STX4
RP11-196G11.2	RP11-196G11.2
RP11-196G11.6	RP11-196G11.6
ZNF668	ZNF668
ZNF646	ZNF646
VKORC1	VKORC1
BCKDK	BCKDK
KAT8	KAT8
PRSS8	PRSS8
FUS	FUS
PYCARD	PYCARD
PYCARD-AS1	PYCARD-AS1
TRIM72	TRIM72
ITGAM	ITGAM
ITGAX	ITGAX
ZNF843	ZNF843
RP11-452L6.1	RP11-452L6.1
RP11-452L6.5	RP11-452L6.5
ARMC5	ARMC5
TGFB1I1	TGFB1I1
C16orf58	C16orf58
ZNF720	ZNF720
ZNF267	ZNF267
VPS35	VPS35
ORC6	ORC6
MYLK3	MYLK3
C16orf87	C16orf87
GPT2	GPT2
DNAJA2	DNAJA2
NETO2	NETO2
ITFG1	ITFG1
PHKB	PHKB
LONP2	LONP2
SIAH1	SIAH1
N4BP1	N4BP1
RP11-42I10.1	RP11-42I10.1
CBLN1	CBLN1
RP11-491F9.1	RP11-491F9.1
ZNF423	ZNF423
CNEP1R1	CNEP1R1
HEATR3	HEATR3
PAPD5	PAPD5
ADCY7	ADCY7
BRD7	BRD7
NKD1	NKD1
SNX20	SNX20
CYLD	CYLD
TOX3	TOX3
RP11-297L17.2	RP11-297L17.2
RP11-295M3.4	RP11-295M3.4
CHD9	CHD9
RBL2	RBL2
AKTIP	AKTIP
RPGRIP1L	RPGRIP1L
FTO	FTO
IRX3	IRX3
CRNDE	CRNDE
MMP2	MMP2
LPCAT2	LPCAT2
CES1	CES1
AMFR	AMFR
RP11-413H22.2	RP11-413H22.2
NUDT21	NUDT21
OGFOD1	OGFOD1
BBS2	BBS2
MT2A	MT2A
MT1E	MT1E
MT1M	MT1M
MT1A	MT1A
MT1F	MT1F
MT1G	MT1G
MT1H	MT1H
MT1X	MT1X
NUP93	NUP93
HERPUD1	HERPUD1
CETP	CETP
NLRC5	NLRC5
CPNE2	CPNE2
FAM192A	FAM192A
RSPRY1	RSPRY1
ARL2BP	ARL2BP
PLLP	PLLP
CX3CL1	CX3CL1
CIAPIN1	CIAPIN1
COQ9	COQ9
POLR2C	POLR2C
DOK4	DOK4
CCDC102A	CCDC102A
ADGRG5	ADGRG5
ADGRG1	ADGRG1
ADGRG3	ADGRG3
KATNB1	KATNB1
KIFC3	KIFC3
ZNF319	ZNF319
USB1	USB1
MMP15	MMP15
CFAP20	CFAP20
CSNK2A2	CSNK2A2
GINS3	GINS3
NDRG4	NDRG4
SETD6	SETD6
CNOT1	CNOT1
RP11-481J2.4	RP11-481J2.4
AC010287.1	AC010287.1
SLC38A7	SLC38A7
GOT2	GOT2
CDH11	CDH11
CDH5	CDH5
LINC00920	LINC00920
TK2	TK2
RP11-403P17.3	RP11-403P17.3
CKLF	CKLF
CMTM2	CMTM2
CMTM3	CMTM3
CMTM4	CMTM4
DYNC1LI2	DYNC1LI2
NAE1	NAE1
PDP2	PDP2
RRAD	RRAD
FAM96B	FAM96B
CES2	CES2
CES4A	CES4A
CBFB	CBFB
C16orf70	C16orf70
B3GNT9	B3GNT9
TRADD	TRADD
FBXL8	FBXL8
NOL3	NOL3
KIAA0895L	KIAA0895L
EXOC3L1	EXOC3L1
E2F4	E2F4
ELMO3	ELMO3
LRRC29	LRRC29
TMEM208	TMEM208
FHOD1	FHOD1
PLEKHG4	PLEKHG4
KCTD19	KCTD19
LRRC36	LRRC36
TPPP3	TPPP3
ZDHHC1	ZDHHC1
ATP6V0D1	ATP6V0D1
RP11-297D21.4	RP11-297D21.4
CTD-2012K14.8	CTD-2012K14.8
FAM65A	FAM65A
CTCF	CTCF
ACD	ACD
PARD6A	PARD6A
ENKD1	ENKD1
C16orf86	C16orf86
GFOD2	GFOD2
RANBP10	RANBP10
CENPT	CENPT
THAP11	THAP11
NUTF2	NUTF2
PSKH1	PSKH1
CTRL	CTRL
CTC-479C5.12	CTC-479C5.12
PSMB10	PSMB10
LCAT	LCAT
SLC12A4	SLC12A4
DPEP2	DPEP2
DUS2	DUS2
DDX28	DDX28
NFATC3	NFATC3
PLA2G15	PLA2G15
SLC7A6	SLC7A6
SLC7A6OS	SLC7A6OS
PRMT7	PRMT7
SMPD3	SMPD3
ZFP90	ZFP90
CDH1	CDH1
TANGO6	TANGO6
CHTF8	CHTF8
UTP4	UTP4
SNTB2	SNTB2
VPS4A	VPS4A
COG8	COG8
NIP7	NIP7
TERF2	TERF2
CYB5B	CYB5B
NFAT5	NFAT5
NQO1	NQO1
NOB1	NOB1
WWP2	WWP2
CLEC18A	CLEC18A
PDPR	PDPR
EXOSC6	EXOSC6
AARS	AARS
DDX19B	DDX19B
DDX19A	DDX19A
ST3GAL2	ST3GAL2
FUK	FUK
COG4	COG4
SF3B3	SF3B3
IL34	IL34
MTSS1L	MTSS1L
VAC14	VAC14
CMTR2	CMTR2
ZNF19	ZNF19
CHST4	CHST4
MARVELD3	MARVELD3
PHLPP2	PHLPP2
AP1G1	AP1G1
ATXN1L	ATXN1L
IST1	IST1
ZNF821	ZNF821
DHODH	DHODH
TXNL4B	TXNL4B
HP	HP
HPR	HPR
DHX38	DHX38
LINC01572	LINC01572
ZFHX3	ZFHX3
AC140912.1	AC140912.1
AC009120.10	AC009120.10
PSMD7	PSMD7
NPIPB15	NPIPB15
GLG1	GLG1
RFWD3	RFWD3
MLKL	MLKL
WDR59	WDR59
ZNRF1	ZNRF1
BCAR1	BCAR1
CFDP1	CFDP1
TMEM170A	TMEM170A
TMEM231	TMEM231
GABARAPL2	GABARAPL2
ADAT1	ADAT1
KARS	KARS
TERF2IP	TERF2IP
MON1B	MON1B
SYCE1L	SYCE1L
NUDT7	NUDT7
WWOX	WWOX
MAF	MAF
DYNLRB2	DYNLRB2
CDYL2	CDYL2
CMC2	CMC2
CENPN	CENPN
ATMIN	ATMIN
C16orf46	C16orf46
GCSH	GCSH
GAN	GAN
CMIP	CMIP
PLCG2	PLCG2
SDR42E1	SDR42E1
HSD17B2	HSD17B2
MPHOSPH6	MPHOSPH6
CDH13	CDH13
HSBP1	HSBP1
MLYCD	MLYCD
OSGIN1	OSGIN1
MBTPS1	MBTPS1
RP11-505K9.1	RP11-505K9.1
HSDL1	HSDL1
DNAAF1	DNAAF1
TAF1C	TAF1C
WFDC1	WFDC1
TLDC1	TLDC1
COTL1	COTL1
KLHL36	KLHL36
USP10	USP10
CRISPLD2	CRISPLD2
ZDHHC7	ZDHHC7
KIAA0513	KIAA0513
GSE1	GSE1
GINS2	GINS2
C16orf74	C16orf74
EMC8	EMC8
COX4I1	COX4I1
IRF8	IRF8
RP11-542M13.3	RP11-542M13.3
FOXF1	FOXF1
MTHFSD	MTHFSD
FOXC2	FOXC2
C16orf95	C16orf95
FBXO31	FBXO31
MAP1LC3B	MAP1LC3B
ZCCHC14	ZCCHC14
KLHDC4	KLHDC4
SLC7A5	SLC7A5
CA5A	CA5A
BANP	BANP
ZFPM1	ZFPM1
ZC3H18	ZC3H18
CYBA	CYBA
MVD	MVD
SNAI3-AS1	SNAI3-AS1
SNAI3	SNAI3
RNF166	RNF166
CTU2	CTU2
PIEZO1	PIEZO1
RP5-1142A6.8	RP5-1142A6.8
CDT1	CDT1
APRT	APRT
GALNS	GALNS
TRAPPC2L	TRAPPC2L
CBFA2T3	CBFA2T3
ACSF3	ACSF3
RP11-46C24.7	RP11-46C24.7
ZNF778	ZNF778
ANKRD11	ANKRD11
AC137932.4	AC137932.4
SPG7	SPG7
RPL13	RPL13
CPNE7	CPNE7
CHMP1A	CHMP1A
SPATA33	SPATA33
CDK10	CDK10
SPATA2L	SPATA2L
VPS9D1	VPS9D1
ZNF276	ZNF276
FANCA	FANCA
SPIRE2	SPIRE2
TCF25	TCF25
DEF8	DEF8
CENPBD1	CENPBD1
GAS8	GAS8
FAM157C	FAM157C
RP11-356C4.3	RP11-356C4.3
AC137934.1	AC137934.1
DOC2B	DOC2B
RPH3AL	RPH3AL
C17orf97	C17orf97
FAM101B	FAM101B
VPS53	VPS53
FAM57A	FAM57A
GEMIN4	GEMIN4
GLOD4	GLOD4
RNMTL1	RNMTL1
NXN	NXN
TIMM22	TIMM22
ABR	ABR
YWHAE	YWHAE
CRK	CRK
RP11-818O24.3	RP11-818O24.3
MYO1C	MYO1C
INPP5K	INPP5K
PITPNA-AS1	PITPNA-AS1
PITPNA	PITPNA
SLC43A2	SLC43A2
SCARF1	SCARF1
RILP	RILP
PRPF8	PRPF8
TLCD2	TLCD2
MIR22HG	MIR22HG
WDR81	WDR81
SERPINF2	SERPINF2
SERPINF1	SERPINF1
SMYD4	SMYD4
RPA1	RPA1
RTN4RL1	RTN4RL1
DPH1	DPH1
HIC1	HIC1
SMG6	SMG6
SRR	SRR
TSR1	TSR1
SGSM2	SGSM2
MNT	MNT
METTL16	METTL16
PAFAH1B1	PAFAH1B1
CLUH	CLUH
RP11-74E22.3	RP11-74E22.3
RAP1GAP2	RAP1GAP2
ASPA	ASPA
TRPV3	TRPV3
SHPK	SHPK
CTNS	CTNS
TAX1BP3	TAX1BP3
P2RX5-TAX1BP3	P2RX5-TAX1BP3
EMC6	EMC6
P2RX5	P2RX5
ITGAE	ITGAE
NCBP3	NCBP3
CAMKK1	CAMKK1
P2RX1	P2RX1
ATP2A3	ATP2A3
ZZEF1	ZZEF1
CYB5D2	CYB5D2
ANKFY1	ANKFY1
UBE2G1	UBE2G1
SPNS3	SPNS3
RP13-580F15.2	RP13-580F15.2
SPNS2	SPNS2
MYBBP1A	MYBBP1A
PELP1	PELP1
ARRB2	ARRB2
MED11	MED11
CXCL16	CXCL16
ZMYND15	ZMYND15
VMO1	VMO1
PSMB6	PSMB6
RP11-81A22.5	RP11-81A22.5
PLD2	PLD2
MINK1	MINK1
CHRNE	CHRNE
C17orf107	C17orf107
GP1BA	GP1BA
SLC25A11	SLC25A11
RNF167	RNF167
PFN1	PFN1
ENO3	ENO3
SPAG7	SPAG7
CAMTA2	CAMTA2
RP5-1050D4.5	RP5-1050D4.5
KIF1C	KIF1C
ZFP3	ZFP3
ZNF232	ZNF232
USP6	USP6
ZNF594	ZNF594
SCIMP	SCIMP
RABEP1	RABEP1
NUP88	NUP88
RPAIN	RPAIN
CTC-524C5.2	CTC-524C5.2
C1QBP	C1QBP
DHX33	DHX33
DERL2	DERL2
MIS12	MIS12
NLRP1	NLRP1
WSCD1	WSCD1
PITPNM3	PITPNM3
KIAA0753	KIAA0753
TXNDC17	TXNDC17
MED31	MED31
C17orf100	C17orf100
SLC13A5	SLC13A5
XAF1	XAF1
ALOX12-AS1	ALOX12-AS1
RNASEK	RNASEK
C17orf49	C17orf49
MIR497HG	MIR497HG
BCL6B	BCL6B
SLC16A13	SLC16A13
SLC16A11	SLC16A11
CLEC10A	CLEC10A
ASGR2	ASGR2
ASGR1	ASGR1
DLG4	DLG4
ACADVL	ACADVL
DVL2	DVL2
PHF23	PHF23
GABARAP	GABARAP
CTDNEP1	CTDNEP1
ELP5	ELP5
CLDN7	CLDN7
SLC2A4	SLC2A4
EIF5A	EIF5A
GPS2	GPS2
NEURL4	NEURL4
ACAP1	ACAP1
KCTD11	KCTD11
TNK1	TNK1
TMEM256-PLSCR3	TMEM256-PLSCR3
TMEM256	TMEM256
NLGN2	NLGN2
TMEM102	TMEM102
CHRNB1	CHRNB1
ZBTB4	ZBTB4
POLR2A	POLR2A
TNFSF12	TNFSF12
SENP3	SENP3
EIF4A1	EIF4A1
CD68	CD68
AC113189.5	AC113189.5
MPDU1	MPDU1
SOX15	SOX15
FXR2	FXR2
SAT2	SAT2
ATP1B2	ATP1B2
TP53	TP53
WRAP53	WRAP53
EFNB3	EFNB3
KDM6B	KDM6B
TMEM88	TMEM88
NAA38	NAA38
CYB5D1	CYB5D1
CHD3	CHD3
AC025335.1	AC025335.1
TRAPPC1	TRAPPC1
CNTROB	CNTROB
PER1	PER1
VAMP2	VAMP2
TMEM107	TMEM107
BORCS6	BORCS6
LINC00324	LINC00324
CTC1	CTC1
PFAS	PFAS
SLC25A35	SLC25A35
RANGRF	RANGRF
ARHGEF15	ARHGEF15
KRBA2	KRBA2
RPL26	RPL26
NDEL1	NDEL1
MYH10	MYH10
PIK3R5	PIK3R5
STX8	STX8
GAS7	GAS7
MYH3	MYH3
SCO1	SCO1
ADPRM	ADPRM
TMEM220	TMEM220
TMEM220-AS1	TMEM220-AS1
ZNF18	ZNF18
MAP2K4	MAP2K4
MYOCD	MYOCD
ARHGAP44	ARHGAP44
ELAC2	ELAC2
COX10	COX10
AC005224.2	AC005224.2
HS3ST3B1	HS3ST3B1
RP11-214O1.3	RP11-214O1.3
PMP22	PMP22
TVP23C	TVP23C
RP11-385D13.3	RP11-385D13.3
TRIM16	TRIM16
ZNF286A	ZNF286A
CTD-3157E16.2	CTD-3157E16.2
ADORA2B	ADORA2B
ZSWIM7	ZSWIM7
TTC19	TTC19
NCOR1	NCOR1
PIGL	PIGL
CENPV	CENPV
UBB	UBB
RP11-138I1.4	RP11-138I1.4
RP11-138I1.2	RP11-138I1.2
TRPV2	TRPV2
LRRC75A	LRRC75A
ZNF624	ZNF624
CCDC144A	CCDC144A
RP11-219A15.1	RP11-219A15.1
TNFRSF13B	TNFRSF13B
AC104024.1	AC104024.1
MPRIP	MPRIP
MPRIP-AS1	MPRIP-AS1
FLCN	FLCN
COPS3	COPS3
MED9	MED9
RASD1	RASD1
PEMT	PEMT
RAI1	RAI1
SMCR5	SMCR5
SREBF1	SREBF1
TOM1L2	TOM1L2
DRC3	DRC3
ATPAF2	ATPAF2
GID4	GID4
DRG2	DRG2
MYO15A	MYO15A
RP11-258F1.1	RP11-258F1.1
ALKBH5	ALKBH5
LLGL1	LLGL1
FLII	FLII
MIEF2	MIEF2
TOP3A	TOP3A
SMCR8	SMCR8
SHMT1	SHMT1
ZNF286B	ZNF286B
TRIM16L	TRIM16L
TVP23B	TVP23B
PRPSAP2	PRPSAP2
GRAP	GRAP
RP11-160E2.6	RP11-160E2.6
RP11-160E2.11	RP11-160E2.11
EPN2	EPN2
B9D1	B9D1
MAPK7	MAPK7
MFAP4	MFAP4
SLC47A1	SLC47A1
ALDH3A2	ALDH3A2
ULK2	ULK2
RP11-78O7.2	RP11-78O7.2
AKAP10	AKAP10
SPECC1	SPECC1
LGALS9B	LGALS9B
CCDC144NL	CCDC144NL
USP22	USP22
DHRS7B	DHRS7B
TMEM11	TMEM11
NATD1	NATD1
MAP2K3	MAP2K3
KCNJ12	KCNJ12
C17orf51	C17orf51
MTRNR2L1	MTRNR2L1
WSB1	WSB1
KSR1	KSR1
LGALS9	LGALS9
RP11-138P22.1	RP11-138P22.1
LYRM9	LYRM9
NLK	NLK
TMEM97	TMEM97
IFT20	IFT20
TNFAIP1	TNFAIP1
POLDIP2	POLDIP2
TMEM199	TMEM199
SARM1	SARM1
VTN	VTN
SLC46A1	SLC46A1
CTD-2350C19.2	CTD-2350C19.2
RP11-192H23.4	RP11-192H23.4
UNC119	UNC119
PIGS	PIGS
ALDOC	ALDOC
RP11-192H23.6	RP11-192H23.6
SGK494	SGK494
KIAA0100	KIAA0100
SDF2	SDF2
SUPT6H	SUPT6H
PROCA1	PROCA1
RAB34	RAB34
RPL23A	RPL23A
AC010761.8	AC010761.8
TLCD1	TLCD1
NEK8	NEK8
TRAF4	TRAF4
FAM222B	FAM222B
ERAL1	ERAL1
FLOT2	FLOT2
DHRS13	DHRS13
PHF12	PHF12
SEZ6	SEZ6
MYO18A	MYO18A
NUFIP2	NUFIP2
TAOK1	TAOK1
ABHD15	ABHD15
TP53I13	TP53I13
GIT1	GIT1
ANKRD13B	ANKRD13B
SSH2	SSH2
NSRP1	NSRP1
RP11-354P11.3	RP11-354P11.3
BLMH	BLMH
CPD	CPD
GOSR1	GOSR1
CRLF3	CRLF3
CTD-2349P21.9	CTD-2349P21.9
ATAD5	ATAD5
RP13-753N3.1	RP13-753N3.1
TEFM	TEFM
ADAP2	ADAP2
RNF135	RNF135
RP11-848P1.4	RP11-848P1.4
NF1	NF1
OMG	OMG
EVI2B	EVI2B
EVI2A	EVI2A
RAB11FIP4	RAB11FIP4
COPRS	COPRS
UTP6	UTP6
SUZ12	SUZ12
LRRC37B	LRRC37B
CTD-2095E4.5	CTD-2095E4.5
RHOT1	RHOT1
C17orf75	C17orf75
ZNF207	ZNF207
RP11-227G15.10	RP11-227G15.10
RP11-227G15.8	RP11-227G15.8
PSMD11	PSMD11
CDK5R1	CDK5R1
MYO1D	MYO1D
TMEM98	TMEM98
CCL2	CCL2
CCL11	CCL11
CCL8	CCL8
TMEM132E	TMEM132E
CCT6B	CCT6B
ZNF830	ZNF830
LIG3	LIG3
RFFL	RFFL
RAD51D	RAD51D
NLE1	NLE1
RP11-799D4.4	RP11-799D4.4
SLFN5	SLFN5
RP11-47L3.1	RP11-47L3.1
SLFN11	SLFN11
SLFN12	SLFN12
SLFN13	SLFN13
SLFN12L	SLFN12L
RP11-1094M14.11	RP11-1094M14.11
PEX12	PEX12
AP2B1	AP2B1
TAF15	TAF15
MMP28	MMP28
CCL5	CCL5
CCL16	CCL16
CCL14	CCL14
CCL23	CCL23
CCL18	CCL18
AC069363.1	AC069363.1
CCL3	CCL3
CCL4	CCL4
AC131056.3	AC131056.3
CCL3L3	CCL3L3
CCL4L2	CCL4L2
ZNHIT3	ZNHIT3
MYO19	MYO19
PIGW	PIGW
GGNBP2	GGNBP2
DHRS11	DHRS11
MRM1	MRM1
AATF	AATF
ACACA	ACACA
TADA2A	TADA2A
DUSP14	DUSP14
SYNRG	SYNRG
DDX52	DDX52
HNF1B	HNF1B
MRPL45	MRPL45
SOCS7	SOCS7
ARHGAP23	ARHGAP23
C17orf96	C17orf96
CTB-58E17.1	CTB-58E17.1
MLLT6	MLLT6
CISD3	CISD3
PCGF2	PCGF2
PSMB3	PSMB3
PIP4K2B	PIP4K2B
CWC25	CWC25
RPL23	RPL23
LASP1	LASP1
LINC00672	LINC00672
PLXDC1	PLXDC1
CACNB1	CACNB1
RPL19	RPL19
FBXL20	FBXL20
MED1	MED1
CDK12	CDK12
PPP1R1B	PPP1R1B
STARD3	STARD3
TCAP	TCAP
PGAP3	PGAP3
ERBB2	ERBB2
MIEN1	MIEN1
GRB7	GRB7
IKZF3	IKZF3
GSDMB	GSDMB
ORMDL3	ORMDL3
PSMD3	PSMD3
MED24	MED24
THRA	THRA
NR1D1	NR1D1
MSL1	MSL1
CASC3	CASC3
WIPF2	WIPF2
RARA	RARA
RARA-AS1	RARA-AS1
IGFBP4	IGFBP4
RP5-1028K7.2	RP5-1028K7.2
CCR7	CCR7
SMARCE1	SMARCE1
RP11-458J1.1	RP11-458J1.1
KRT222	KRT222
KRT10	KRT10
TMEM99	TMEM99
KRT23	KRT23
KRT15	KRT15
KRT19	KRT19
EIF1	EIF1
HAP1	HAP1
JUP	JUP
P3H4	P3H4
FKBP10	FKBP10
NT5C3B	NT5C3B
ACLY	ACLY
CNP	CNP
DNAJC7	DNAJC7
NKIRAS2	NKIRAS2
DHX58	DHX58
KAT2A	KAT2A
HSPB9	HSPB9
RAB5C	RAB5C
GHDC	GHDC
STAT5B	STAT5B
STAT5A	STAT5A
STAT3	STAT3
PTRF	PTRF
ATP6V0A1	ATP6V0A1
NAGLU	NAGLU
HSD17B1	HSD17B1
RP11-400F19.6	RP11-400F19.6
COASY	COASY
MLX	MLX
PSMC3IP	PSMC3IP
FAM134C	FAM134C
TUBG1	TUBG1
TUBG2	TUBG2
PLEKHH3	PLEKHH3
CCR10	CCR10
CTD-3193K9.4	CTD-3193K9.4
EZH1	EZH1
RAMP2-AS1	RAMP2-AS1
RAMP2	RAMP2
VPS25	VPS25
COA3	COA3
BECN1	BECN1
PSME3	PSME3
AOC3	AOC3
LINC00671	LINC00671
AARSD1	AARSD1
RUNDC1	RUNDC1
RPL27	RPL27
IFI35	IFI35
VAT1	VAT1
RND2	RND2
BRCA1	BRCA1
RP11-242D8.1	RP11-242D8.1
NBR1	NBR1
TMEM106A	TMEM106A
LINC00910	LINC00910
ARL4D	ARL4D
DHX8	DHX8
ETV4	ETV4
MEOX1	MEOX1
DUSP3	DUSP3
MPP3	MPP3
CD300LG	CD300LG
NAGS	NAGS
TMEM101	TMEM101
LSM12	LSM12
G6PC3	G6PC3
HDAC5	HDAC5
ASB16-AS1	ASB16-AS1
TMUB2	TMUB2
ATXN7L3	ATXN7L3
UBTF	UBTF
RP5-882C2.2	RP5-882C2.2
SLC4A1	SLC4A1
SLC25A39	SLC25A39
GRN	GRN
GPATCH8	GPATCH8
FZD2	FZD2
CCDC43	CCDC43
DBF4B	DBF4B
GJC1	GJC1
HIGD1B	HIGD1B
EFTUD2	EFTUD2
DCAKD	DCAKD
NMT1	NMT1
PLCD3	PLCD3
ACBD4	ACBD4
AC142472.6	AC142472.6
HEXIM1	HEXIM1
AC002117.1	AC002117.1
HEXIM2	HEXIM2
CTD-2020K17.1	CTD-2020K17.1
FMNL1	FMNL1
CTD-2020K17.4	CTD-2020K17.4
MAP3K14	MAP3K14
ARHGAP27	ARHGAP27
PLEKHM1	PLEKHM1
RP11-798G7.6	RP11-798G7.6
MAPT	MAPT
KANSL1	KANSL1
KANSL1-AS1	KANSL1-AS1
ARL17B	ARL17B
LRRC37A2	LRRC37A2
ARL17A	ARL17A
FAM215B	FAM215B
NSF	NSF
GOSR2	GOSR2
CDC27	CDC27
EFCAB13	EFCAB13
NPEPPS	NPEPPS
KPNB1	KPNB1
TBKBP1	TBKBP1
TBX21	TBX21
OSBPL7	OSBPL7
MRPL10	MRPL10
SCRN2	SCRN2
SP2	SP2
PNPO	PNPO
PRR15L	PRR15L
CDK5RAP3	CDK5RAP3
COPZ2	COPZ2
NFE2L1	NFE2L1
CBX1	CBX1
SNX11	SNX11
SKAP1	SKAP1
HOXB2	HOXB2
HOXB-AS1	HOXB-AS1
HOXB3	HOXB3
HOXB-AS3	HOXB-AS3
HOXB4	HOXB4
HOXB5	HOXB5
HOXB6	HOXB6
HOXB7	HOXB7
CALCOCO2	CALCOCO2
ATP5G1	ATP5G1
UBE2Z	UBE2Z
SNF8	SNF8
IGF2BP1	IGF2BP1
GNGT2	GNGT2
ABI3	ABI3
ZNF652	ZNF652
PHB	PHB
NGFR	NGFR
SPOP	SPOP
SLC35B1	SLC35B1
FAM117A	FAM117A
KAT7	KAT7
ITGA3	ITGA3
PDK2	PDK2
SAMD14	SAMD14
PPP1R9B	PPP1R9B
SGCA	SGCA
COL1A1	COL1A1
XYLT2	XYLT2
MRPL27	MRPL27
LRRC59	LRRC59
ACSF2	ACSF2
RSAD1	RSAD1
MYCBPAP	MYCBPAP
SPATA20	SPATA20
ABCC3	ABCC3
ANKRD40	ANKRD40
RP11-294J22.6	RP11-294J22.6
LUC7L3	LUC7L3
TOB1	TOB1
RP11-700H6.1	RP11-700H6.1
SPAG9	SPAG9
NME1	NME1
NME2	NME2
MBTD1	MBTD1
UTP18	UTP18
TOM1L1	TOM1L1
COX11	COX11
STXBP4	STXBP4
HLF	HLF
RP11-515O17.2	RP11-515O17.2
MMD	MMD
TMEM100	TMEM100
PCTP	PCTP
C17orf67	C17orf67
DGKE	DGKE
TRIM25	TRIM25
RP11-670E13.6	RP11-670E13.6
COIL	COIL
SCPEP1	SCPEP1
AKAP1	AKAP1
RP11-166P13.4	RP11-166P13.4
MSI2	MSI2
MRPS23	MRPS23
CUEDC1	CUEDC1
VEZF1	VEZF1
RP11-159D12.5	RP11-159D12.5
RP11-159D12.2	RP11-159D12.2
SRSF1	SRSF1
DYNLL2	DYNLL2
MKS1	MKS1
BZRAP1	BZRAP1
BZRAP1-AS1	BZRAP1-AS1
RP5-1171I10.5	RP5-1171I10.5
SUPT4H1	SUPT4H1
RNF43	RNF43
MTMR4	MTMR4
SEPT4-AS1	SEPT4-AS1
SEPT4	SEPT4
TEX14	TEX14
RAD51C	RAD51C
TRIM37	TRIM37
SKA2	SKA2
PRR11	PRR11
GDPD1	GDPD1
YPEL2	YPEL2
DHX40	DHX40
RP11-758H9.2	RP11-758H9.2
CLTC	CLTC
PTRH2	PTRH2
VMP1	VMP1
TUBD1	TUBD1
RPS6KB1	RPS6KB1
RNFT1	RNFT1
HEATR6	HEATR6
CTD-2319I12.2	CTD-2319I12.2
CA4	CA4
USP32	USP32
